fpr|tpr|thresholds
0.0|0.0|1.9968812258245192
0.0|8.032773716764399e-05|0.9968812258245193
8.032773716764399e-05|8.032773716764399e-05|0.996792904170177
8.032773716764399e-05|0.0008836051088440839|0.9947511601467787
0.00016065547433528798|0.0008836051088440839|0.9946461223615566
0.00016065547433528798|0.009478672985781991|0.9726805489911972
0.00024098321150293196|0.009478672985781991|0.972584759642651
0.00024098321150293196|0.009639328460117278|0.972062290685374
0.00032131094867057596|0.009639328460117278|0.9719308250787091
0.00032131094867057596|0.010121294883123142|0.9708286440335682
0.0004819664230058639|0.010121294883123142|0.9704574311226207
0.0004819664230058639|0.013736043055667122|0.9585077793360846
0.0005622941601735079|0.013736043055667122|0.9584747036401327
0.0005622941601735079|0.015583581010522934|0.9566758672328186
0.0005622941601735079|0.01574423648485822|0.9566720689965976
0.0005622941601735079|0.0160655474335288|0.9545792547101726
0.0006426218973411519|0.0160655474335288|0.9541291673647879
0.0006426218973411519|0.016788497068037592|0.9509341985491256
0.0007229496345087958|0.016788497068037592|0.9509170683721185
0.0007229496345087958|0.020162262029078643|0.9418953256170345
0.0008032773716764399|0.020162262029078643|0.9415313226977726
0.0008032773716764399|0.020483572977749217|0.9393978174453274
0.0008836051088440839|0.020483572977749217|0.9385849347729358
0.0008836051088440839|0.023295043778616756|0.9309880200196883
0.0009639328460117278|0.023295043778616756|0.9305647449915073
0.0009639328460117278|0.02353602699011969|0.9287303089507655
0.0010442605831793717|0.02353602699011969|0.9284374153585717
0.0010442605831793717|0.02377701020162262|0.9280426707218538
0.0011245883203470158|0.02377701020162262|0.9276442769410802
0.0011245883203470158|0.026668808739657802|0.9224701445758026
0.0012049160575146598|0.026668808739657802|0.9222978330808429
0.0012049160575146598|0.029158968591854767|0.9135402368688691
0.0012852437946823038|0.029158968591854767|0.9132946921567219
0.0012852437946823038|0.02923929632902241|0.9132776264670359
0.0013655715318499479|0.02923929632902241|0.9130312197807856
0.0013655715318499479|0.029319624066190056|0.9125240162131891
0.0014458992690175917|0.029319624066190056|0.9120983605239759
0.0014458992690175917|0.030765523335207646|0.9067376834564926
0.0015262270061852357|0.030765523335207646|0.9064823035149547
0.0015262270061852357|0.0314081452325488|0.9030461748153269
0.0016065547433528797|0.0314081452325488|0.9029074432220713
