fpr|tpr|thresholds
0.0|0.0|1.9992982
0.0|8.032773716764399e-05|0.9992982
0.0|0.0037754036468792673|0.99601257
8.0327737167644e-06|0.0037754036468792673|0.99598134
8.0327737167644e-06|0.0042573700698851314|0.99547464
1.60655474335288e-05|0.0042573700698851314|0.9954099
1.60655474335288e-05|0.004819664230058639|0.99464476
2.4098321150293196e-05|0.004819664230058639|0.99428844
2.4098321150293196e-05|0.005221302915896859|0.9937955
3.21310948670576e-05|0.005221302915896859|0.99368733
3.21310948670576e-05|0.005783597076070367|0.99346465
4.0163868583821995e-05|0.005783597076070367|0.9931632
4.0163868583821995e-05|0.006265563499076231|0.99238163
4.819664230058639e-05|0.006265563499076231|0.99237156
4.819664230058639e-05|0.007309824082255603|0.9909349
6.42621897341152e-05|0.007309824082255603|0.9908695
6.42621897341152e-05|0.0075508072937585345|0.9906859
0.00010442605831793718|0.0075508072937585345|0.9900538
0.00010442605831793718|0.0080327737167644|0.98977494
0.0001365571531849948|0.0080327737167644|0.989509
0.0001365571531849948|0.008113101453932042|0.98948914
0.00015262270061852358|0.008113101453932042|0.9893985
0.00015262270061852358|0.008354084665434974|0.9892468
0.00017672102176881677|0.008354084665434974|0.98907197
0.00017672102176881677|0.008916378825608483|0.9886994
0.00020081934291910997|0.008916378825608483|0.9884438
0.00020081934291910997|0.009237689774279058|0.98813987
0.00020885211663587437|0.009237689774279058|0.98813754
0.00020885211663587437|0.009639328460117278|0.98783386
0.00021688489035263876|0.009639328460117278|0.98763716
0.00021688489035263876|0.010201622620290786|0.98715496
0.00022491766406940316|0.010201622620290786|0.9869846
0.00022491766406940316|0.010362278094626075|0.98695636
0.00024098321150293196|0.010362278094626075|0.9867165
0.00024098321150293196|0.010442605831793718|0.98670316
0.0002570487589364608|0.010442605831793718|0.98662263
0.0002570487589364608|0.010522933568961362|0.98661685
0.00028114708008675394|0.010522933568961362|0.9865377
0.00028114708008675394|0.010924572254799583|0.98631984
0.00028917985380351837|0.010924572254799583|0.986296
0.00028917985380351837|0.01148686641497309|0.985973
0.00029721262752028274|0.01148686641497309|0.9859242
0.00029721262752028274|0.011567194152140733|0.985924
0.00030524540123704716|0.011567194152140733|0.98592144
0.00030524540123704716|0.011968832837978954|0.98573107
0.00035344204353763355|0.011968832837978954|0.9855031
0.00035344204353763355|0.012531126998152462|0.98499197
0.0003614748172543979|0.012531126998152462|0.984968
0.0003614748172543979|0.012611454735320106|0.98485744
0.00038557313840469114|0.012611454735320106|0.9846748
0.00038557313840469114|0.01269178247248775|0.9846342
0.00040163868583821993|0.01269178247248775|0.9844185
0.00040163868583821993|0.013173748895493614|0.98410267
0.00040967145955498436|0.013173748895493614|0.98408246
0.00040967145955498436|0.013655715318499477|0.983932
0.00041770423327174873|0.013655715318499477|0.98388714
0.00041770423327174873|0.013816370792834766|0.9837654
0.00042573700698851315|0.013816370792834766|0.9837536
0.00042573700698851315|0.013896698530002409|0.9837352
0.0004337697807052775|0.013896698530002409|0.9837294
0.0004337697807052775|0.013977026267170053|0.983706
0.00044180255442204195|0.013977026267170053|0.983633
0.00044180255442204195|0.014137681741505342|0.9835154
0.0004498353281388063|0.014137681741505342|0.9835067
0.0004498353281388063|0.014218009478672985|0.9835006
0.0004659008755723351|0.014218009478672985|0.98344666
0.0004659008755723351|0.01429833721584063|0.98341227
0.0005060647441561571|0.01429833721584063|0.98315454
0.0005060647441561571|0.014940959113181782|0.9829133
0.0005221302915896859|0.014940959113181782|0.98279935
0.0005221302915896859|0.015101614587517069|0.9827003
0.0005381958390232147|0.015101614587517069|0.9824984
0.0005381958390232147|0.015342597799020002|0.9823548
0.0005462286127399791|0.015342597799020002|0.98234653
0.0005462286127399791|0.015663908747690577|0.98215485
0.0005542613864567435|0.015663908747690577|0.9821452
0.0005542613864567435|0.01614587517069644|0.98185766
0.0005622941601735079|0.01614587517069644|0.98184985
0.0005622941601735079|0.016627841593702307|0.9815832
0.0005703269338902723|0.016627841593702307|0.98155665
0.0005703269338902723|0.016788497068037592|0.9814935
0.0005863924813238012|0.016788497068037592|0.98144984
0.0005863924813238012|0.017190135753875815|0.98127717
0.0005944252550405655|0.017190135753875815|0.98126584
0.0005944252550405655|0.0173507912282111|0.9812587
0.0006024580287573299|0.0173507912282111|0.981249
0.0006024580287573299|0.01751144670254639|0.9811209
0.0006104908024740943|0.01751144670254639|0.9810693
0.0006104908024740943|0.017913085388384608|0.9810075
0.0006265563499076231|0.017913085388384608|0.9808533
0.0006265563499076231|0.018073740862719897|0.98075175
0.0006345891236243875|0.018073740862719897|0.98074317
0.0006345891236243875|0.018395051811390475|0.98056775
0.0006426218973411519|0.018395051811390475|0.98050576
0.0006426218973411519|0.01855570728572576|0.98049265
0.0006506546710579163|0.01855570728572576|0.98037213
0.0006506546710579163|0.01871636276006105|0.9802864
0.0006586874447746807|0.01871636276006105|0.9802808
0.0006586874447746807|0.019118001445899268|0.98017246
0.0006827857659249739|0.019118001445899268|0.97999346
0.0006827857659249739|0.019198329183066912|0.979914
0.0006988513133585027|0.019198329183066912|0.9798529
0.0006988513133585027|0.019278656920234557|0.9798448
0.0007068840870752671|0.019278656920234557|0.979792
0.0007068840870752671|0.01951964013173749|0.9795669
0.0007149168607920315|0.01951964013173749|0.9794278
0.0007149168607920315|0.01959996786890513|0.979333
0.0007229496345087958|0.01959996786890513|0.9793244
0.0007229496345087958|0.019680295606072776|0.9792651
0.0007470479556590891|0.019680295606072776|0.97921765
0.0007470479556590891|0.020001606554743354|0.97901946
0.0007711462768093823|0.020001606554743354|0.9788119
0.0007711462768093823|0.020081934291910998|0.9787987
0.0007872118242429111|0.020081934291910998|0.9787611
0.0007872118242429111|0.020162262029078643|0.9787472
0.0008032773716764399|0.020162262029078643|0.9787289
0.0008032773716764399|0.020242589766246284|0.9787062
0.0008113101453932043|0.020242589766246284|0.9786441
0.0008113101453932043|0.020322917503413928|0.9785745
0.000827375692826733|0.020322917503413928|0.9784686
0.000827375692826733|0.020403245240581572|0.97846633
0.0008354084665434975|0.020403245240581572|0.9783895
0.0008354084665434975|0.020483572977749217|0.9783877
0.0008434412402602619|0.020483572977749217|0.978312
0.0008434412402602619|0.02056390071491686|0.97830975
0.0008514740139770263|0.02056390071491686|0.97822577
0.0008514740139770263|0.020644228452084506|0.97821003
0.0008755723351273195|0.020644228452084506|0.9781225
0.0008755723351273195|0.020885211663587436|0.9780773
0.0009077034299943771|0.020885211663587436|0.97791743
0.0009077034299943771|0.02096553940075508|0.9778711
0.0009157362037111415|0.02096553940075508|0.97782546
0.0009157362037111415|0.021045867137922725|0.97780734
0.0009237689774279058|0.021045867137922725|0.9777736
