fpr|tpr|thresholds
0.0|0.0|1.9968966919286495
8.0327737167644e-06|0.0|0.9968966919286495
8.0327737167644e-06|8.032773716764399e-05|0.9968020546892409
2.4098321150293196e-05|8.032773716764399e-05|0.9967805977516175
2.4098321150293196e-05|0.00032131094867057596|0.996669866314319
3.21310948670576e-05|0.00032131094867057596|0.9966605397947016
3.21310948670576e-05|0.0004819664230058639|0.9966431365576542
5.622941601735079e-05|0.0004819664230058639|0.9959650729219808
5.622941601735079e-05|0.0008032773716764399|0.9945908919811068
6.42621897341152e-05|0.0008032773716764399|0.994291161699382
6.42621897341152e-05|0.0008836051088440839|0.9937105474533384
8.836051088440839e-05|0.0008836051088440839|0.9925235125160387
8.836051088440839e-05|0.0009639328460117278|0.9922845218345503
0.00010442605831793718|0.0009639328460117278|0.9919770258714413
0.00010442605831793718|0.0015262270061852357|0.9889091402598887
0.00011245883203470158|0.0015262270061852357|0.9888310968115106
0.00011245883203470158|0.0016065547433528797|0.9885459181144165
0.0001365571531849948|0.0016065547433528797|0.9882179843354136
0.0001365571531849948|0.0028114708008675398|0.9842071696325979
0.00015262270061852358|0.0028114708008675398|0.9837984087613206
0.00015262270061852358|0.0032934372238734035|0.983259385826504
0.00016065547433528798|0.0032934372238734035|0.9831357272522119
0.00016065547433528798|0.0034540926982086916|0.9830208507082492
0.00018475379548558117|0.0034540926982086916|0.9829726920713308
0.00018475379548558117|0.0036147481725439796|0.9827057957410334
0.00019278656920234557|0.0036147481725439796|0.9825755584295928
0.00019278656920234557|0.0036950759097116232|0.9825740253065987
0.00020081934291910997|0.0036950759097116232|0.9824860775988712
0.00020081934291910997|0.0040163868583822|0.9822132920654105
0.00020885211663587437|0.0040163868583822|0.9820792193701077
0.00020885211663587437|0.004096714595549843|0.9820656606875423
0.00021688489035263876|0.004096714595549843|0.982002684808202
0.00021688489035263876|0.0042573700698851314|0.9818028539480367
0.00022491766406940316|0.0042573700698851314|0.9817646113901274
0.00022491766406940316|0.004980319704393927|0.9803865100326977
0.00024098321150293196|0.004980319704393927|0.9801500770250087
0.00024098321150293196|0.005140975178729215|0.9800671043223906
0.0002570487589364608|0.005140975178729215|0.9799087049690761
0.0002570487589364608|0.005703269338902723|0.9794892685138562
0.00026508153265322515|0.005703269338902723|0.9794720632256071
0.00026508153265322515|0.005944252550405655|0.9789435258021525
0.0002731143063699896|0.005944252550405655|0.9788423488046798
0.0002731143063699896|0.007470479556590891|0.9777508383019072
0.00028114708008675394|0.0075508072937585345|0.9777168023495715
0.00028114708008675394|0.008354084665434974|0.977392335227298
0.00028917985380351837|0.008354084665434974|0.9773642981296938
0.00028917985380351837|0.008434412402602618|0.9773582862616418
0.00029721262752028274|0.008434412402602618|0.9773008536878494
0.00029721262752028274|0.00907703429994377|0.9769894190971342
0.00029721262752028274|0.009237689774279058|0.9769531631901665
0.00029721262752028274|0.009398345248614347|0.9760082204348103
0.00030524540123704716|0.009398345248614347|0.9756898813982107
