fpr|tpr|thresholds
0.0|0.0|1.5011423
0.0|0.00024098321150293196|0.5011422
0.0|0.0005622941601735079|0.5011388
0.0|0.0006426218973411519|0.50113803
0.0|0.0008032773716764399|0.50113744
0.0|0.0012852437946823038|0.5011353
8.0327737167644e-06|0.0012852437946823038|0.50113475
8.0327737167644e-06|0.0019278656920234556|0.5011281
1.60655474335288e-05|0.0020081934291911|0.5011279
2.4098321150293196e-05|0.0020081934291911|0.5011276
3.21310948670576e-05|0.0020885211663587435|0.5011274
4.0163868583821995e-05|0.0020885211663587435|0.50112724
4.0163868583821995e-05|0.0024098321150293196|0.50112516
4.819664230058639e-05|0.0024098321150293196|0.50112504
4.819664230058639e-05|0.0027311430636998957|0.50112367
5.622941601735079e-05|0.0027311430636998957|0.50112337
5.622941601735079e-05|0.0030524540123704714|0.50112236
6.42621897341152e-05|0.0030524540123704714|0.50112206
6.42621897341152e-05|0.0040163868583822|0.5011191
7.229496345087959e-05|0.0040163868583822|0.5011186
7.229496345087959e-05|0.004177042332717487|0.50111765
8.032773716764399e-05|0.004177042332717487|0.5011171
8.032773716764399e-05|0.004739336492890996|0.50111353
9.639328460117278e-05|0.004739336492890996|0.50111294
9.639328460117278e-05|0.004899991967226283|0.5011125
0.00010442605831793718|0.004899991967226283|0.5011124
0.00010442605831793718|0.005140975178729215|0.50111187
0.00011245883203470158|0.005140975178729215|0.5011116
0.00011245883203470158|0.0054622861273997915|0.50111073
0.00012049160575146598|0.0054622861273997915|0.50111
0.00012049160575146598|0.0056229416017350795|0.5011092
0.00012049160575146598|0.006185235761908587|0.50110406
0.0001285243794682304|0.006265563499076231|0.501104
0.0001285243794682304|0.006426218973411519|0.5011035
0.0001365571531849948|0.006426218973411519|0.50110334
0.0001365571531849948|0.0065065467105791626|0.5011032
0.00014458992690175918|0.0065065467105791626|0.50110185
0.00014458992690175918|0.006827857659249739|0.5011007
0.00015262270061852358|0.006827857659249739|0.50110066
0.00015262270061852358|0.006908185396417383|0.5011005
0.00015262270061852358|0.007068840870752671|0.5011002
0.00016065547433528798|0.007068840870752671|0.5010992
0.00016065547433528798|0.008354084665434974|0.5010916
0.00017672102176881677|0.008354084665434974|0.50109005
0.00017672102176881677|0.008755723351273195|0.5010866
0.00017672102176881677|0.008916378825608483|0.5010865
0.00017672102176881677|0.009799983934452566|0.50107986
0.00018475379548558117|0.009799983934452566|0.5010793
0.00018475379548558117|0.009960639408787855|0.5010789
0.00018475379548558117|0.010121294883123142|0.50107855
0.00018475379548558117|0.010201622620290786|0.50107825
0.00019278656920234557|0.010201622620290786|0.50107795
0.00019278656920234557|0.01068358904329665|0.5010751
0.00020885211663587437|0.010763916780464294|0.5010734
0.00021688489035263876|0.010763916780464294|0.50107306
0.00021688489035263876|0.010924572254799583|0.5010725
0.00021688489035263876|0.011326210940637802|0.50107026
0.00021688489035263876|0.01148686641497309|0.50106937
0.00022491766406940316|0.01148686641497309|0.5010683
0.00022491766406940316|0.011567194152140733|0.50106704
0.00023295043778616756|0.011647521889308378|0.5010667
0.00023295043778616756|0.011968832837978954|0.5010665
0.00023295043778616756|0.012129488312314243|0.5010655
